,epoch,company,frac,seed,test loss,test acc,train_time,train_loss,train_acc,valid_time,valid_loss,valid_acc,total time,train time,train loss,train acc,valid time,valid loss,valid acc
16,17,large,0.4,0,0,0.0,6.0971491390000665,0.23249405232043222,0.9223257211538461,0.1982054740001331,0.39237755124247486,0.8721980595516895,6.0971491390000665,,,,,,
17,18,large,0.4,0,0,0.0,6.096630518999973,0.2113037956878543,0.9294245793269231,0.19946020600036718,0.3713920005550748,0.8772164603546336,6.096630518999973,,,,,,
18,19,large,0.4,0,0,0.0,6.096801314999993,0.19304930239629287,0.9363731971153846,0.1981685630003085,0.299119269102064,0.9016393442622951,6.096801314999993,,,,,,
19,20,large,0.4,0,0,0.0,6.088647030999709,0.1649584949661333,0.9473031850961539,0.19994592900002317,0.28742060592717733,0.9029775844764135,6.088647030999709,,,,,,
20,21,large,0.4,0,0,0.0,6.092906877000132,0.14089130230534536,0.9572566105769231,0.2003198259999408,0.2727860699293405,0.9046503847440616,6.092906877000132,,,,,,
21,22,large,0.4,0,0,0.0,6.08318740499999,0.11775974055322316,0.9648813100961539,0.19824046400026418,0.2621912750443235,0.9140180662428906,6.08318740499999,,,,,,
22,23,large,0.4,0,0,0.0,6.089570457999798,0.0980779194058134,0.9723933293269231,0.1986103650001496,0.23519536283511547,0.9217129474740716,6.089570457999798,,,,,,
23,24,large,0.4,0,0,0.0,6.083627835999778,0.08446120857619323,0.9767127403846154,0.1996951880000779,0.2172823277713065,0.9307460689193711,6.083627835999778,,,,,,
24,24,large,0.4,0,,0.916,,,,,,,,,,,,,
0,1,large,0.5,0,0,0.0,5.06452881999985,1.9054316947626513,0.3105014534883721,1.1567332839999835,1.8332008669674515,0.37994406711945666,5.06452881999985,,,,,,
1,2,large,0.5,0,0,0.0,5.067589306999707,1.33333186614652,0.5158521075581395,0.16789064700014933,1.2461345050032977,0.5577307231322413,5.067589306999707,,,,,,
2,3,large,0.5,0,0,0.0,5.060103614000127,1.075330451130867,0.6114643895348837,0.16730420900012177,1.0785701372982548,0.644027167399121,5.060103614000127,,,,,,
3,4,large,0.5,0,0,0.0,5.054207141999996,0.9253839820536763,0.6719658430232558,0.16732444199988095,1.424369891262321,0.5765081901717939,5.054207141999996,,,,,,
4,5,large,0.5,0,0,0.0,5.056110297000032,0.8032283982651871,0.7164789244186046,0.17007713000020885,1.0187801223157456,0.6711945665201758,5.056110297000032,,,,,,
5,6,large,0.5,0,0,0.0,5.059473499999967,0.6892698194918244,0.7601289970930233,0.1673811239998031,0.7343094521315632,0.7506991610067919,5.059473499999967,,,,,,
6,7,large,0.5,0,0,0.0,5.049436204999893,0.5967090824662253,0.7921057412790697,0.16701352900008715,0.6591084038692143,0.7746703955253695,5.049436204999893,,,,,,
7,8,large,0.5,0,0,0.0,5.055248368000321,0.5332917730475581,0.8159974563953488,0.16697827400003007,0.6210842688846626,0.7902516979624451,5.055248368000321,,,,,,
8,9,large,0.5,0,0,0.0,5.051714791999984,0.48901151532177317,0.8326217296511628,0.16777998599991406,0.5813490219512464,0.8014382740711147,5.051714791999984,,,,,,
9,10,large,0.5,0,0,0.0,5.0530552769996575,0.44758750970453715,0.8459302325581395,0.16796290399997815,0.5411601552380307,0.8150219736316421,5.0530552769996575,,,,,,
10,11,large,0.5,0,0,0.0,5.049871108000389,0.41758463293487247,0.8576035610465116,0.16692280699999174,0.5732457720657087,0.8058330003995205,5.049871108000389,,,,,,
11,12,large,0.5,0,0,0.0,5.050335155000084,0.39211765442823254,0.8643713662790697,0.1671381599999222,0.5024309013540441,0.8302037554934079,5.050335155000084,,,,,,
12,13,large,0.5,0,0,0.0,5.046367250999992,0.3553871310987445,0.8792696220930233,0.16831498300007297,0.5353758358926808,0.819416699960048,5.046367250999992,,,,,,
13,14,large,0.5,0,0,0.0,5.040694156999962,0.3288389150659705,0.8870821220930233,0.16663693000009516,0.5465269534529755,0.8198162205353575,5.040694156999962,,,,,,
14,15,large,0.5,0,0,0.0,5.04762908199973,0.30563247099865315,0.897438226744186,0.16683815099986532,0.39733010275669683,0.8653615661206552,5.04762908199973,,,,,,
15,16,large,0.5,0,0,0.0,5.035186853000141,0.2762117268907469,0.9077943313953488,0.16871609000008903,0.4458828963044639,0.8497802636835797,5.035186853000141,,,,,,
16,17,large,0.5,0,0,0.0,5.045938028999899,0.25376257915482964,0.9163335755813954,0.16745153900001242,0.47016261379289187,0.8373951258489812,5.045938028999899,,,,,,
17,18,large,0.5,0,0,0.0,5.038184467000065,0.2247614001552033,0.9276435319767442,0.1677873419998832,0.4044454736896291,0.867758689572513,5.038184467000065,,,,,,
18,19,large,0.5,0,0,0.0,5.043112990999816,0.2065518515747647,0.9329578488372093,0.16807554200022423,0.41856753364163685,0.8565721134638434,5.043112990999816,,,,,,
19,20,large,0.5,0,0,0.0,5.038643021000098,0.17378526874059855,0.9447674418604651,0.16686774500021784,0.3401029089951677,0.8857371154614463,5.038643021000098,,,,,,
20,21,large,0.5,0,0,0.0,5.035038372000145,0.1546689461223608,0.9516260901162791,0.16759988600006182,0.33091358446951064,0.8905313623651618,5.035038372000145,,,,,,
21,22,large,0.5,0,0,0.0,5.041256067000177,0.13261894543850145,0.9595748546511628,0.16641227199988862,0.31093631627032914,0.8997203355972833,5.041256067000177,,,,,,
22,23,large,0.5,0,0,0.0,5.036063613999886,0.11151141339783059,0.9679778343023255,0.1673858660001315,0.28884989768564345,0.9041150619256891,5.036063613999886,,,,,,
23,24,large,0.5,0,0,0.0,5.044215481000265,0.09726101879117101,0.973155886627907,0.16702628799976083,0.2708342800224204,0.9113064322812625,5.044215481000265,,,,,,
24,24,large,0.5,0,,0.9095,,,,,,,,,,,,,
